Date,Open,High,Low,Close,Volume,Symbol,Source
2025-08-21 00:00:00+05:30,1485.262351237006,1485.262351237006,1461.9197483180794,1473.8372802734375,6565539,INFY,yfinance
2025-08-22 00:00:00+05:30,1475.5115598317454,1481.6181481033814,1463.6924963469764,1465.0714111328125,5543397,INFY,yfinance
2025-08-25 00:00:00+05:30,1483.981859694785,1515.7948868943363,1483.981859694785,1508.9989013671875,10694531,INFY,yfinance
2025-08-26 00:00:00+05:30,1500.03616013844,1515.2039825206518,1495.7024794249892,1506.53662109375,15994798,INFY,yfinance
2025-08-28 00:00:00+05:30,1506.5366438633127,1506.5366438633127,1475.413133190423,1477.4814453125,5443364,INFY,yfinance
2025-08-29 00:00:00+05:30,1479.254311487481,1479.254311487481,1445.5699084151588,1447.4412841796875,8169075,INFY,yfinance
2025-09-01 00:00:00+05:30,1454.4343120627393,1480.7318023736236,1453.941851048263,1476.7921142578125,4546057,INFY,yfinance
2025-09-02 00:00:00+05:30,1476.7920565936874,1489.9900353122632,1463.8896025641538,1476.1025390625,5218763,INFY,yfinance
2025-09-03 00:00:00+05:30,1477.3829894013984,1479.2543652339205,1450.7900955921732,1456.798095703125,4623483,INFY,yfinance
2025-09-04 00:00:00+05:30,1461.6242804276317,1461.6242804276317,1438.0846200594328,1440.94091796875,5787724,INFY,yfinance
2025-09-05 00:00:00+05:30,1447.835279098319,1450.4945202945664,1411.3931666312185,1422.8182373046875,5466487,INFY,yfinance
2025-09-08 00:00:00+05:30,1429.1218644887508,1436.0163186937275,1406.7641825159365,1411.2947998046875,3811567,INFY,yfinance
2025-09-09 00:00:00+05:30,1458.6694341238242,1484.474341584966,1450.297597398603,1481.6181640625,13072640,INFY,yfinance
2025-09-10 00:00:00+05:30,1487.330709756259,1511.756823802922,1486.5428442826578,1509.491455078125,7281071,INFY,yfinance
2025-09-11 00:00:00+05:30,1500.922609577238,1504.4683046125388,1483.7849433052634,1486.9366455078125,8003662,INFY,yfinance
2025-09-12 00:00:00+05:30,1513.8250582606502,1519.6361218926327,1498.1647749913177,1502.596923828125,12856963,INFY,yfinance
2025-09-15 00:00:00+05:30,1502.5969824151846,1504.4683582651935,1478.5648615170796,1485.6563720703125,6167414,INFY,yfinance
2025-09-16 00:00:00+05:30,1485.656397411633,1491.1719366717366,1480.8302554728903,1488.5126953125,8923112,INFY,yfinance
2025-09-17 00:00:00+05:30,1494.028241371192,1503.680405062861,1491.1719434573272,1499.4453125,4795698,INFY,yfinance
2025-09-18 00:00:00+05:30,1526.6291407021617,1531.5537508334592,1515.302537400178,1517.370849609375,9331945,INFY,yfinance
2025-09-19 00:00:00+05:30,1521.3104874589542,1527.9095369547413,1497.179898612735,1516.976806640625,12988129,INFY,yfinance
2025-09-22 00:00:00+05:30,1460.3437656419162,1491.8612688721596,1459.6543683506482,1476.8905029296875,15655204,INFY,yfinance
2025-09-23 00:00:00+05:30,1470.4885054191882,1490.186944875574,1470.4885054191882,1474.920654296875,9832164,INFY,yfinance
2025-09-24 00:00:00+05:30,1464.7758845360097,1474.1326431158677,1460.3437357350242,1472.0643310546875,4937004,INFY,yfinance
2025-09-25 00:00:00+05:30,1466.5488557470633,1480.04223903444,1454.2373307659764,1462.4122314453125,9491867,INFY,yfinance
2025-09-26 00:00:00+05:30,1452.7599061754568,1456.404069373631,1419.4694954878144,1427.053466796875,8597058,INFY,yfinance
2025-09-29 00:00:00+05:30,1437.9860786678707,1442.9106885263222,1414.8404123331482,1420.060546875,10513117,INFY,yfinance
2025-09-30 00:00:00+05:30,1421.2424051491353,1430.303639196793,1416.416263441906,1420.060546875,7556305,INFY,yfinance
2025-10-01 00:00:00+05:30,1424.197180444367,1427.6444073679875,1405.877655696216,1424.000244140625,6250692,INFY,yfinance
2025-10-03 00:00:00+05:30,1417.3027030735375,1426.4625254104503,1411.5901076030302,1424.7880859375,6877533,INFY,yfinance
2025-10-06 00:00:00+05:30,1424.7881421800753,1456.5027027407555,1420.5530497148675,1453.744873046875,4630590,INFY,yfinance
2025-10-07 00:00:00+05:30,1455.4191203786977,1460.5407866669368,1432.0765182081868,1436.5086669921875,5570320,INFY,yfinance
2025-10-08 00:00:00+05:30,1435.0313384295307,1475.4131399913774,1433.061494450904,1472.4583740234375,4657192,INFY,yfinance
2025-10-09 00:00:00+05:30,1479.352867871771,1491.171932062491,1464.5790376333712,1486.5428466796875,7028753,INFY,yfinance
2025-10-10 00:00:00+05:30,1487.2322078030077,1498.755747016607,1476.2011295853695,1492.058349609375,3738353,INFY,yfinance
2025-10-13 00:00:00+05:30,1474.4281763502415,1482.0120273618204,1461.0332617199265,1470.6854248046875,5859355,INFY,yfinance
2025-10-14 00:00:00+05:30,1476.3980688327763,1491.5658915845438,1464.0865439092208,1467.435302734375,5600789,INFY,yfinance
2025-10-15 00:00:00+05:30,1461.5258266826634,1466.1549121391147,1445.373081319078,1452.1690673828125,6986098,INFY,yfinance
2025-10-16 00:00:00+05:30,1451.6765810210527,1452.267510183725,1438.478601982591,1449.312744140625,8005748,INFY,yfinance
2025-10-17 00:00:00+05:30,1432.9630656678505,1436.410292725158,1412.3781714796953,1419.37109375,16959378,INFY,yfinance
2025-10-20 00:00:00+05:30,1431.781048131079,1444.8805586841174,1428.136884861602,1438.87255859375,6994246,INFY,yfinance
2025-10-21 00:00:00+05:30,1455.7147580634262,1463.5941342911037,1447.8353818357486,1450.19921875,1698704,INFY,yfinance
2025-10-23 00:00:00+05:30,1487.2321904325627,1522.6893817276436,1483.292502510887,1505.4532470703125,20358624,INFY,yfinance
2025-10-24 00:00:00+05:30,1516.2874003977408,1519.7346273554492,1495.111577657532,1502.4000244140625,8652257,INFY,yfinance
2025-10-27 00:00:00+05:30,1510.0,1515.300048828125,1498.0999755859375,1504.5,7273211,INFY,yfinance
2025-10-28 00:00:00+05:30,1499.699951171875,1506.5,1490.5,1500.199951171875,8211019,INFY,yfinance
2025-10-29 00:00:00+05:30,1500.199951171875,1520.199951171875,1496.9000244140625,1510.4000244140625,4884976,INFY,yfinance
2025-10-30 00:00:00+05:30,1507.0,1508.199951171875,1489.0999755859375,1493.800048828125,5608867,INFY,yfinance
2025-10-31 00:00:00+05:30,1490.0,1497.0999755859375,1480.699951171875,1482.300048828125,4819814,INFY,yfinance
2025-11-03 00:00:00+05:30,1482.300048828125,1491.4000244140625,1474.199951171875,1485.5,5470600,INFY,yfinance
2025-11-04 00:00:00+05:30,1479.699951171875,1481.9000244140625,1462.9000244140625,1467.9000244140625,8691330,INFY,yfinance
2025-11-05 00:00:00+05:30,1467.9000244140625,1467.9000244140625,1467.9000244140625,1467.9000244140625,0,INFY,yfinance
2025-11-06 00:00:00+05:30,1478.5999755859375,1483.0,1461.9000244140625,1466.699951171875,7944752,INFY,yfinance
2025-11-07 00:00:00+05:30,1470.0,1480.9000244140625,1449.0999755859375,1476.800048828125,8765759,INFY,yfinance
2025-11-10 00:00:00+05:30,1490.0999755859375,1520.0,1490.0,1513.5,9787975,INFY,yfinance
2025-11-11 00:00:00+05:30,1525.0,1533.4000244140625,1511.0999755859375,1530.300048828125,13692989,INFY,yfinance
2025-11-12 00:00:00+05:30,1540.0,1559.199951171875,1538.0999755859375,1551.699951171875,14623748,INFY,yfinance
